kind,name,baseTypeID,baseTypeName,subTypeID,uniqueId,isSetItem,isWeaversWill,imageFile,imageUrl,localPath,slug
base,Mage Ward per Second on Glyph of Dominion,101,Affix Shard,687,,,,,,,mage_ward_per_second_on_glyph_of_dominion
base,Mage Flame Rush Speed,101,Affix Shard,688,,,,,,,mage_flame_rush_speed
base,Mage Mana on Runebolt or Fireball Cast,101,Affix Shard,690,,,,,,,mage_mana_on_runebolt_or_fireball_cast
base,Mage Ward per Rune consumed with Runic Invocation,101,Affix Shard,691,,,,,,,mage_ward_per_rune_consumed_with_runic_invocation
base,Parry Chance,101,Affix Shard,717,,,,,,,parry_chance
base,Primalist Chance to Gain Additional Storm Stack,101,Affix Shard,737,,,,,,,primalist_chance_to_gain_additional_storm_stack
base,Acolyte Additional Projectile Chance with Chaos Bolts,101,Affix Shard,747,,,,,,,acolyte_additional_projectile_chance_with_chaos_bolts
base,Acolyte Increased Spirit Frequency with Chthonic Fissure,101,Affix Shard,748,,,,,,,acolyte_increased_spirit_frequency_with_chthonic_fissure
base,Acolyte Added Spell Damage for Curses,101,Affix Shard,749,,,,,,,acolyte_added_spell_damage_for_curses
base,Rogue Recurve Chance with Heartseeker,101,Affix Shard,762,,,,,,,rogue_recurve_chance_with_heartseeker
base,Sentinel Chance To Electrify with Lightning Skills,101,Affix Shard,764,,,,,,,sentinel_chance_to_electrify_with_lightning_skills
base,Sentinel Chance To Inflict Time Rot on hit with Void Skills,101,Affix Shard,765,,,,,,,sentinel_chance_to_inflict_time_rot_on_hit_with_void_skills
base,Acolyte More Damage Over Time to Bleeding Enemies for Marrow Shards,101,Affix Shard,417,,,,,,,acolyte_more_damage_over_time_to_bleeding_enemies_for_marrow_shards
base,Freeze Rate Multiplier and Cold Resistance,101,Affix Shard,14,,,,,,,freeze_rate_multiplier_and_cold_resistance
base,Health and Stun Avoidance,101,Affix Shard,29,,,,,,,health_and_stun_avoidance
base,Hybrid Health,101,Affix Shard,36,,,,,,,hybrid_health
base,Lightning Damage And Leech,101,Affix Shard,42,,,,,,,lightning_damage_and_leech
base,Minion Melee and Bow Damage,101,Affix Shard,64,,,,,,,minion_melee_and_bow_damage
base,Freeze Rate and Freezing Concoction on Potion Use,101,Affix Shard,67,,,,,,,freeze_rate_and_freezing_concoction_on_potion_use
base,Ward and Ailment Cleansing on Potion Use,101,Affix Shard,75,,,,,,,ward_and_ailment_cleansing_on_potion_use
base,Extra Potion Slot And Potion Health,101,Affix Shard,82,,,,,,,extra_potion_slot_and_potion_health
base,Critical Strike Avoidance and Added Dodge Rating,101,Affix Shard,97,,,,,,,critical_strike_avoidance_and_added_dodge_rating
base,Minion Spell and Bow Damage,101,Affix Shard,102,,,,,,,minion_spell_and_bow_damage
base,Acolyte +1 Skeleton and Increased Skeleton Damage,101,Affix Shard,192,,,,,,,acolyte_1_skeleton_and_increased_skeleton_damage
base,Primalist Armor And Minion Armor,101,Affix Shard,332,,,,,,,primalist_armor_and_minion_armor
base,Primalist Shared Lightning Damage,101,Affix Shard,333,,,,,,,primalist_shared_lightning_damage
base,Primalist Shared Cold Damage,101,Affix Shard,340,,,,,,,primalist_shared_cold_damage
base,Primalist Shared Bleed Duration,101,Affix Shard,343,,,,,,,primalist_shared_bleed_duration
base,Primalist Shared Increased Spell Damage,101,Affix Shard,344,,,,,,,primalist_shared_increased_spell_damage
base,Primalist Shared Increased Melee Damage,101,Affix Shard,345,,,,,,,primalist_shared_increased_melee_damage
base,Sentinel Increased Physical Damage And Bleed Duration,101,Affix Shard,360,,,,,,,sentinel_increased_physical_damage_and_bleed_duration
base,Sentinel Increased Fire Damage And Ignite Duration,101,Affix Shard,361,,,,,,,sentinel_increased_fire_damage_and_ignite_duration
base,Sentinel Increased Void Damage And Added Spell Void Damage,101,Affix Shard,362,,,,,,,sentinel_increased_void_damage_and_added_spell_void_damage
base,Flame Ward Charge and Added Ward,101,Affix Shard,397,,,,,,,flame_ward_charge_and_added_ward
base,Acolyte Shared Increased Fire Damage,101,Affix Shard,404,,,,,,,acolyte_shared_increased_fire_damage
base,Acolyte Shared Increased Necrotic Damage,101,Affix Shard,405,,,,,,,acolyte_shared_increased_necrotic_damage
base,Acolyte Shared Bleed Chance,101,Affix Shard,406,,,,,,,acolyte_shared_bleed_chance
base,Acolyte Shared Increased Bleed Duration,101,Affix Shard,407,,,,,,,acolyte_shared_increased_bleed_duration
base,Acolyte Shared Physical Penetration With Bleed,101,Affix Shard,408,,,,,,,acolyte_shared_physical_penetration_with_bleed
base,Acolyte Shared Physical Leech,101,Affix Shard,409,,,,,,,acolyte_shared_physical_leech
base,Acolyte Poison Damage And Poison Resistance,101,Affix Shard,414,,,,,,,acolyte_poison_damage_and_poison_resistance
base,Acolyte Shared Increased Crit Chance,101,Affix Shard,416,,,,,,,acolyte_shared_increased_crit_chance
base,Acolyte Increased Damage With Rip Blood And Blood Splatter,101,Affix Shard,418,,,,,,,acolyte_increased_damage_with_rip_blood_and_blood_splatter
base,Acolyte Critical Strike Chance For Skeletons And Skeletal Mages,101,Affix Shard,419,,,,,,,acolyte_critical_strike_chance_for_skeletons_and_skeletal_mages
base,Block Chance and Effectiveness,101,Affix Shard,426,,,,,,,block_chance_and_effectiveness
base,Spell Damage and Reduced Mana Cost,101,Affix Shard,506,,,,,,,spell_damage_and_reduced_mana_cost
base,Throwing Damage and Reduced Mana Cost,101,Affix Shard,507,,,,,,,throwing_damage_and_reduced_mana_cost
base,Rogue Lightning Damage with Shurikens,101,Affix Shard,519,,,,,,,rogue_lightning_damage_with_shurikens
base,Rogue Black Arrows dropped by Dark Quiver and Increased Bow Damage,101,Affix Shard,534,,,,,,,rogue_black_arrows_dropped_by_dark_quiver_and_increased_bow_damage
base,Rogue Max Ballista and Increased Ballista Attack Speed,101,Affix Shard,536,,,,,,,rogue_max_ballista_and_increased_ballista_attack_speed
base,Rogue Mirages and Mana Efficiency with Lethal Mirage,101,Affix Shard,537,,,,,,,rogue_mirages_and_mana_efficiency_with_lethal_mirage
base,Primalist Level of Swipe,101,Affix Shard,539,,,,,,,primalist_level_of_swipe
base,Primalist Level of Summon Wolf,101,Affix Shard,540,,,,,,,primalist_level_of_summon_wolf
base,Primalist Level of Tornado,101,Affix Shard,541,,,,,,,primalist_level_of_tornado
base,Primalist Level of Fury Leap,101,Affix Shard,542,,,,,,,primalist_level_of_fury_leap
base,Primalist Level of Summon Thorn Totem,101,Affix Shard,543,,,,,,,primalist_level_of_summon_thorn_totem
base,Primalist Level of Summon Spriggan,101,Affix Shard,544,,,,,,,primalist_level_of_summon_spriggan
base,Primalist Level of Summon Frenzy Totem,101,Affix Shard,545,,,,,,,primalist_level_of_summon_frenzy_totem
base,Mage Level of Elemental Nova,101,Affix Shard,546,,,,,,,mage_level_of_elemental_nova
base,Mage Level of Mana Strike,101,Affix Shard,547,,,,,,,mage_level_of_mana_strike
base,Mage Fireball Pierce Chance,101,Affix Shard,548,,,,,,,mage_fireball_pierce_chance
base,Mage Level of Fireball,101,Affix Shard,549,,,,,,,mage_level_of_fireball
base,Mage Level of Glacier,101,Affix Shard,550,,,,,,,mage_level_of_glacier
base,Mage Level of Meteor,101,Affix Shard,551,,,,,,,mage_level_of_meteor
base,Mage Level of Teleport,101,Affix Shard,552,,,,,,,mage_level_of_teleport
base,Mage Level of Volcanic Orb,101,Affix Shard,553,,,,,,,mage_level_of_volcanic_orb
base,Mage Level of Black Hole,101,Affix Shard,554,,,,,,,mage_level_of_black_hole
base,Primalist Level of Summon Bear,101,Affix Shard,555,,,,,,,primalist_level_of_summon_bear
base,Mage Level of Static Orb,101,Affix Shard,556,,,,,,,mage_level_of_static_orb
base,Mage Level of Lightning Blast,101,Affix Shard,557,,,,,,,mage_level_of_lightning_blast
base,Primalist Level of Serpent Strike,101,Affix Shard,558,,,,,,,primalist_level_of_serpent_strike
base,Primalist Level of Entangling Roots,101,Affix Shard,559,,,,,,,primalist_level_of_entangling_roots
base,Sentinel Level of Anomaly,101,Affix Shard,560,,,,,,,sentinel_level_of_anomaly
base,Sentinel Level of Warpath,101,Affix Shard,561,,,,,,,sentinel_level_of_warpath
base,Sentinel Level of Devouring Orb,101,Affix Shard,562,,,,,,,sentinel_level_of_devouring_orb
base,Sentinel Level of Rive,101,Affix Shard,563,,,,,,,sentinel_level_of_rive
base,Sentinel Level of Hammer Throw,101,Affix Shard,564,,,,,,,sentinel_level_of_hammer_throw
base,Sentinel Level of Shield Rush,101,Affix Shard,565,,,,,,,sentinel_level_of_shield_rush
base,Sentinel Level of Volatile Reversal,101,Affix Shard,566,,,,,,,sentinel_level_of_volatile_reversal
base,Sentinel Level of Abyssal Echoes,101,Affix Shard,567,,,,,,,sentinel_level_of_abyssal_echoes
base,Sentinel Level of Erasing Strike,101,Affix Shard,568,,,,,,,sentinel_level_of_erasing_strike
base,Sentinel Level of Vengeance,101,Affix Shard,569,,,,,,,sentinel_level_of_vengeance
base,Sentinel Level of Shield Throw,101,Affix Shard,570,,,,,,,sentinel_level_of_shield_throw
base,Acolyte Level of Dread Shade,101,Affix Shard,571,,,,,,,acolyte_level_of_dread_shade
base,Acolyte Level of Summon Skeleton,101,Affix Shard,572,,,,,,,acolyte_level_of_summon_skeleton
base,Acolyte Level of Infernal Shade,101,Affix Shard,573,,,,,,,acolyte_level_of_infernal_shade
base,Acolyte Level of Sacrifice,101,Affix Shard,574,,,,,,,acolyte_level_of_sacrifice
base,Mage Level of Focus,101,Affix Shard,575,,,,,,,mage_level_of_focus
base,Acolyte Level of Aura Of Decay,101,Affix Shard,576,,,,,,,acolyte_level_of_aura_of_decay
base,Acolyte Level of Hungering Souls,101,Affix Shard,577,,,,,,,acolyte_level_of_hungering_souls
base,Acolyte Level of Rip Blood,101,Affix Shard,578,,,,,,,acolyte_level_of_rip_blood
base,Acolyte Level of Summon Wraith,101,Affix Shard,579,,,,,,,acolyte_level_of_summon_wraith
base,Acolyte Level of Summon Bone Golem,101,Affix Shard,580,,,,,,,acolyte_level_of_summon_bone_golem
base,Acolyte Level of Wandering Spirits,101,Affix Shard,581,,,,,,,acolyte_level_of_wandering_spirits
base,Acolyte Level of Marrow Shards,101,Affix Shard,582,,,,,,,acolyte_level_of_marrow_shards
base,Acolyte Level of Transplant,101,Affix Shard,583,,,,,,,acolyte_level_of_transplant
base,Mage Level of Flame Reave,101,Affix Shard,584,,,,,,,mage_level_of_flame_reave
base,Primalist Level of Summon Storm Totem,101,Affix Shard,585,,,,,,,primalist_level_of_summon_storm_totem
base,Acolyte Level of Soul Feast,101,Affix Shard,586,,,,,,,acolyte_level_of_soul_feast
base,Mage Level of Snap Freeze,101,Affix Shard,587,,,,,,,mage_level_of_snap_freeze
base,Sentinel Level of Lunge,101,Affix Shard,588,,,,,,,sentinel_level_of_lunge
base,Sentinel Level of Rebuke,101,Affix Shard,589,,,,,,,sentinel_level_of_rebuke
base,Primalist Level of Summon Sabertooth,101,Affix Shard,590,,,,,,,primalist_level_of_summon_sabertooth
base,Primalist Level of Summon Scorpion,101,Affix Shard,591,,,,,,,primalist_level_of_summon_scorpion
base,Sentinel Level of Ring Of Shields,101,Affix Shard,592,,,,,,,sentinel_level_of_ring_of_shields
base,Mage Level of Firebrand,101,Affix Shard,593,,,,,,,mage_level_of_firebrand
base,Acolyte Level of Harvest,101,Affix Shard,594,,,,,,,acolyte_level_of_harvest
base,Primalist Level of Eterra's Blessing,101,Affix Shard,595,,,,,,,primalist_level_of_eterras_blessing
base,Sentinel Level of Judgement,101,Affix Shard,596,,,,,,,sentinel_level_of_judgement
base,Mage Level of Shatter Strike,101,Affix Shard,597,,,,,,,mage_level_of_shatter_strike
base,Mage Level of Enchant Weapon,101,Affix Shard,598,,,,,,,mage_level_of_enchant_weapon
base,Primalist Level of Avalanche,101,Affix Shard,599,,,,,,,primalist_level_of_avalanche
base,Sentinel Level of Symbols Of Hope,101,Affix Shard,600,,,,,,,sentinel_level_of_symbols_of_hope
base,Sentinel Level of Holy Aura,101,Affix Shard,601,,,,,,,sentinel_level_of_holy_aura
base,Primalist Level of Werebear Form,101,Affix Shard,602,,,,,,,primalist_level_of_werebear_form
base,Sentinel Level of Smite,101,Affix Shard,603,,,,,,,sentinel_level_of_smite
base,Sentinel Level of Manifest Armor,101,Affix Shard,604,,,,,,,sentinel_level_of_manifest_armor
base,Sentinel Level of Forge Strike,101,Affix Shard,605,,,,,,,sentinel_level_of_forge_strike
base,Primalist Level of Spriggan Form,101,Affix Shard,606,,,,,,,primalist_level_of_spriggan_form
base,Acolyte Level of Reaper Form,101,Affix Shard,607,,,,,,,acolyte_level_of_reaper_form
base,Rogue Level of Acid Flask,101,Affix Shard,608,,,,,,,rogue_level_of_acid_flask
base,Rogue Level of Shadow Cascade,101,Affix Shard,609,,,,,,,rogue_level_of_shadow_cascade
base,Rogue Level of Flurry,101,Affix Shard,610,,,,,,,rogue_level_of_flurry
base,Rogue Level of Shurikens,101,Affix Shard,611,,,,,,,rogue_level_of_shurikens
base,Rogue Level of Dancing Strikes,101,Affix Shard,612,,,,,,,rogue_level_of_dancing_strikes
base,Rogue Level of Multishot,101,Affix Shard,613,,,,,,,rogue_level_of_multishot
base,Rogue Level of Puncture,101,Affix Shard,614,,,,,,,rogue_level_of_puncture
base,Rogue Level of Decoy,101,Affix Shard,615,,,,,,,rogue_level_of_decoy
base,Rogue Level of Cinder Strike,101,Affix Shard,616,,,,,,,rogue_level_of_cinder_strike
base,Rogue Level of Detonating Arrow,101,Affix Shard,617,,,,,,,rogue_level_of_detonating_arrow
base,Rogue Level of Hail of Arrows,101,Affix Shard,618,,,,,,,rogue_level_of_hail_of_arrows
base,Rogue Level of Shift,101,Affix Shard,619,,,,,,,rogue_level_of_shift
base,Rogue Level of Synchronized Strike,101,Affix Shard,620,,,,,,,rogue_level_of_synchronized_strike
base,Primalist Level of Tempest Strike,101,Affix Shard,621,,,,,,,primalist_level_of_tempest_strike
base,Primalist Level of Gathering Storm,101,Affix Shard,622,,,,,,,primalist_level_of_gathering_storm
base,Acolyte Level of Summon Skeletal Mage,101,Affix Shard,623,,,,,,,acolyte_level_of_summon_skeletal_mage
base,Mage Level of Static,101,Affix Shard,624,,,,,,,mage_level_of_static
base,Mage Level of Disintegrate,101,Affix Shard,625,,,,,,,mage_level_of_disintegrate
base,Primalist Level of Maelstrom,101,Affix Shard,626,,,,,,,primalist_level_of_maelstrom
base,Primalist Level of Summon Raptor,101,Affix Shard,627,,,,,,,primalist_level_of_summon_raptor
base,Mage Level of Flame Ward,101,Affix Shard,628,,,,,,,mage_level_of_flame_ward
base,Primalist Level of Earthquake,101,Affix Shard,629,,,,,,,primalist_level_of_earthquake
base,Mage Level of Arcane Ascendance,101,Affix Shard,630,,,,,,,mage_level_of_arcane_ascendance
base,Sentinel Level of Smelter's Wrath,101,Affix Shard,631,,,,,,,sentinel_level_of_smelters_wrath
base,Acolyte Level of Drain Life,101,Affix Shard,632,,,,,,,acolyte_level_of_drain_life
base,Acolyte Level of Assemble Abomination,101,Affix Shard,633,,,,,,,acolyte_level_of_assemble_abomination
base,Acolyte Level of Spirit Plague,101,Affix Shard,634,,,,,,,acolyte_level_of_spirit_plague
base,Acolyte Level of Bone Curse,101,Affix Shard,635,,,,,,,acolyte_level_of_bone_curse
base,Acolyte Level of Death Seal,101,Affix Shard,636,,,,,,,acolyte_level_of_death_seal
base,Mage Level of Ice Barrage,101,Affix Shard,637,,,,,,,mage_level_of_ice_barrage
base,Rogue Level of Dark Quiver,101,Affix Shard,638,,,,,,,rogue_level_of_dark_quiver
base,Sentinel Level of Shield Bash,101,Affix Shard,639,,,,,,,sentinel_level_of_shield_bash
base,Rogue Level of Ballista,101,Affix Shard,640,,,,,,,rogue_level_of_ballista
base,Rogue Level of Lethal Mirage,101,Affix Shard,641,,,,,,,rogue_level_of_lethal_mirage
base,Rogue Level of Smoke Bomb,101,Affix Shard,642,,,,,,,rogue_level_of_smoke_bomb
base,Minion Melee and Spell Damage,101,Affix Shard,643,,,,,,,minion_melee_and_spell_damage
base,Primalist Level of Warcry,101,Affix Shard,644,,,,,,,primalist_level_of_warcry
base,Mage Level of Surge,101,Affix Shard,645,,,,,,,mage_level_of_surge
base,Primalist Level of Summon Storm Crow,101,Affix Shard,646,,,,,,,primalist_level_of_summon_storm_crow
base,Acolyte Level of Summon Volatile Zombie,101,Affix Shard,647,,,,,,,acolyte_level_of_summon_volatile_zombie
base,Acolyte Volatile Zombie Speed and Damage,101,Affix Shard,649,,,,,,,acolyte_volatile_zombie_speed_and_damage
base,Sentinel Level of Multistrike,101,Affix Shard,652,,,,,,,sentinel_level_of_multistrike
base,Sentinel Level of Void Cleave,101,Affix Shard,653,,,,,,,sentinel_level_of_void_cleave
base,Sentinel Level of Javelin,101,Affix Shard,654,,,,,,,sentinel_level_of_javelin
base,Primalist Level of Swarmblade Form,101,Affix Shard,660,,,,,,,primalist_level_of_swarmblade_form
base,Primalist Level of Upheaval,101,Affix Shard,661,,,,,,,primalist_level_of_upheaval
base,Rogue Level of Umbral Blades,101,Affix Shard,662,,,,,,,rogue_level_of_umbral_blades
base,Crit Chance and Bow Attack Speed,101,Affix Shard,672,,,,,,,crit_chance_and_bow_attack_speed
base,Mage Level of Flame Rush,101,Affix Shard,680,,,,,,,mage_level_of_flame_rush
base,Mage Level of Runebolt,101,Affix Shard,681,,,,,,,mage_level_of_runebolt
base,Mage Level of Runic Invocation,101,Affix Shard,682,,,,,,,mage_level_of_runic_invocation
base,Mage Level of Frostwall,101,Affix Shard,683,,,,,,,mage_level_of_frostwall
base,Mage Level of Glyph of Dominion,101,Affix Shard,684,,,,,,,mage_level_of_glyph_of_dominion
base,Mage Penetration with Fire Invocations,101,Affix Shard,693,,,,,,,mage_penetration_with_fire_invocations
base,Mage Penetration with Cold Invocations,101,Affix Shard,694,,,,,,,mage_penetration_with_cold_invocations
base,Mage Frost Wall Duration and Frostbite Chance,101,Affix Shard,695,,,,,,,mage_frost_wall_duration_and_frostbite_chance
base,Mage Penetration with Lightning Invocations,101,Affix Shard,696,,,,,,,mage_penetration_with_lightning_invocations
base,Mage Level of Frost Claw,101,Affix Shard,709,,,,,,,mage_level_of_frost_claw
base,Armor and Reduced Bonus Damage from Crits,101,Affix Shard,715,,,,,,,armor_and_reduced_bonus_damage_from_crits
base,Mana and Mana Regen,101,Affix Shard,718,,,,,,,mana_and_mana_regen
base,Physical Penetration and Minion Physical Penetration,101,Affix Shard,719,,,,,,,physical_penetration_and_minion_physical_penetration
base,Fire Penetration and Minion Fire Penetration,101,Affix Shard,720,,,,,,,fire_penetration_and_minion_fire_penetration
base,Cold Penetration and Minion Cold Penetration,101,Affix Shard,721,,,,,,,cold_penetration_and_minion_cold_penetration
base,Lightning Penetration and Minion Lightning Penetration,101,Affix Shard,722,,,,,,,lightning_penetration_and_minion_lightning_penetration
base,Void Penetration and Minion Void Penetration,101,Affix Shard,723,,,,,,,void_penetration_and_minion_void_penetration
base,Necrotic Penetration and Minion Necrotic Penetration,101,Affix Shard,724,,,,,,,necrotic_penetration_and_minion_necrotic_penetration
base,Poison Penetration and Minion Poison Penetration,101,Affix Shard,725,,,,,,,poison_penetration_and_minion_poison_penetration
base,Sentinel Level of Healing Hands,101,Affix Shard,726,,,,,,,sentinel_level_of_healing_hands
base,Rogue Level of Falconry,101,Affix Shard,727,,,,,,,rogue_level_of_falconry
base,Rogue Level of Dive Bomb,101,Affix Shard,728,,,,,,,rogue_level_of_dive_bomb
base,Rogue Level of Explosive Trap,101,Affix Shard,729,,,,,,,rogue_level_of_explosive_trap
base,Rogue Level of Aerial Assault,101,Affix Shard,730,,,,,,,rogue_level_of_aerial_assault
base,Rogue Level of Net,101,Affix Shard,731,,,,,,,rogue_level_of_net
base,Acolyte Level of Profane Veil,101,Affix Shard,732,,,,,,,acolyte_level_of_profane_veil
base,Acolyte Level of Chthonic Fissure,101,Affix Shard,733,,,,,,,acolyte_level_of_chthonic_fissure
base,Acolyte Level of Chaos Bolts,101,Affix Shard,734,,,,,,,acolyte_level_of_chaos_bolts
base,Acolyte Level of Ghostflame,101,Affix Shard,735,,,,,,,acolyte_level_of_ghostflame
base,Rogue Damage and Area with Dive Bomb,101,Affix Shard,739,,,,,,,rogue_damage_and_area_with_dive_bomb
base,Mana and Mana Spent Gained as Ward,101,Affix Shard,759,,,,,,,mana_and_mana_spent_gained_as_ward
base,Dodge while Evading and Increased Dodge Rating,101,Affix Shard,760,,,,,,,dodge_while_evading_and_increased_dodge_rating
base,Rogue Level of Heartseeker,101,Affix Shard,761,,,,,,,rogue_level_of_heartseeker
base,Boardman's Fallacy Reforged,101,Affix Shard,780,,,,,,,boardmans_fallacy_reforged
base,Boardman's Legacy Reforged,101,Affix Shard,781,,,,,,,boardmans_legacy_reforged
base,Boardman's Plank Reforged,101,Affix Shard,782,,,,,,,boardmans_plank_reforged
base,Corsair's Blood Cowl Reforged,101,Affix Shard,783,,,,,,,corsairs_blood_cowl_reforged
base,Corsair's Boarding Shield Reforged,101,Affix Shard,784,,,,,,,corsairs_boarding_shield_reforged
base,Ferebor's Persistence Reforged,101,Affix Shard,785,,,,,,,ferebors_persistence_reforged
base,Ferebor's Chisel Reforged,101,Affix Shard,786,,,,,,,ferebors_chisel_reforged
base,Blade of the Forgotten Knight Reforged,101,Affix Shard,787,,,,,,,blade_of_the_forgotten_knight_reforged
base,Defiance of the Forgotten Knight Reforged,101,Affix Shard,788,,,,,,,defiance_of_the_forgotten_knight_reforged
base,Locket of the Forgotten Knight Reforged,101,Affix Shard,789,,,,,,,locket_of_the_forgotten_knight_reforged
base,Gaspar's Acuity Reforged,101,Affix Shard,790,,,,,,,gaspars_acuity_reforged
base,Gaspar's Insight Reforged,101,Affix Shard,791,,,,,,,gaspars_insight_reforged
base,Gaspar's Will Reforged,101,Affix Shard,792,,,,,,,gaspars_will_reforged
base,Halvar's Pledge Reforged,101,Affix Shard,793,,,,,,,halvars_pledge_reforged
base,Halvar's Stand Reforged,101,Affix Shard,794,,,,,,,halvars_stand_reforged
base,Last Gift of the Mountain Reforged,101,Affix Shard,795,,,,,,,last_gift_of_the_mountain_reforged
base,The Invoker's Frozen Heart Reforged,101,Affix Shard,796,,,,,,,the_invokers_frozen_heart_reforged
base,The Invoker's Scorching Grasp Reforged,101,Affix Shard,797,,,,,,,the_invokers_scorching_grasp_reforged
base,The Invoker's Static Touch Reforged,101,Affix Shard,798,,,,,,,the_invokers_static_touch_reforged
base,Isadora's Revenge Reforged,101,Affix Shard,799,,,,,,,isadoras_revenge_reforged
base,Isadora's Gravechill Reforged,101,Affix Shard,800,,,,,,,isadoras_gravechill_reforged
base,Isadora's Tomb Binding Reforged,101,Affix Shard,801,,,,,,,isadoras_tomb_binding_reforged
base,The Last Bear's Lament Reforged,101,Affix Shard,802,,,,,,,the_last_bears_lament_reforged
base,The Last Bear's Scorn Reforged,101,Affix Shard,803,,,,,,,the_last_bears_scorn_reforged
base,The Last Bear's Fury Reforged,101,Affix Shard,804,,,,,,,the_last_bears_fury_reforged
base,Lich's Envy Reforged,101,Affix Shard,805,,,,,,,lichs_envy_reforged
base,Lich's Scorn Reforged,101,Affix Shard,806,,,,,,,lichs_scorn_reforged
base,Pebbles' Bitemarked Sash Reforged,101,Affix Shard,807,,,,,,,pebbles_bitemarked_sash_reforged
base,Pebbles' Femur Reforged,101,Affix Shard,808,,,,,,,pebbles_femur_reforged
base,Pebbles' Collar Reforged,101,Affix Shard,809,,,,,,,pebbles_collar_reforged
base,Ruby Fang Cleaver Reforged,101,Affix Shard,810,,,,,,,ruby_fang_cleaver_reforged
base,Ruby Fang Aegis Reforged,101,Affix Shard,811,,,,,,,ruby_fang_aegis_reforged
base,Shard of the Shattered Lance Reforged,101,Affix Shard,812,,,,,,,shard_of_the_shattered_lance_reforged
base,Fragments of the Shattered Lance Reforged,101,Affix Shard,813,,,,,,,fragments_of_the_shattered_lance_reforged
base,Sinathia's Dying Breath Reforged,101,Affix Shard,814,,,,,,,sinathias_dying_breath_reforged
base,Sinathia's Resurrection Reforged,101,Affix Shard,815,,,,,,,sinathias_resurrection_reforged
base,Sunforged Greathelm Reforged,101,Affix Shard,816,,,,,,,sunforged_greathelm_reforged
base,Sunforged Cuirass Reforged,101,Affix Shard,817,,,,,,,sunforged_cuirass_reforged
base,Sunforged Hammer Reforged,101,Affix Shard,818,,,,,,,sunforged_hammer_reforged
base,Vilatria's Downfall Reforged,101,Affix Shard,819,,,,,,,vilatrias_downfall_reforged
base,Vilatria's Storm Crown Reforged,101,Affix Shard,820,,,,,,,vilatrias_storm_crown_reforged
base,Zerrick's Guile Reforged,101,Affix Shard,821,,,,,,,zerricks_guile_reforged
base,Zerrick's Greed Reforged,101,Affix Shard,822,,,,,,,zerricks_greed_reforged
base,Zerrick's Ambition Reforged,101,Affix Shard,823,,,,,,,zerricks_ambition_reforged
base,Ward Per Second and Ward Decay Threshold,101,Affix Shard,824,,,,,,,ward_per_second_and_ward_decay_threshold
base,Added Health and Added Health Regeneration,101,Affix Shard,825,,,,,,,added_health_and_added_health_regeneration
base,Added Melee And Spell Necrotic Damage,101,Affix Shard,943,,,,,,,added_melee_and_spell_necrotic_damage
base,Acolyte Level of Flay,101,Affix Shard,944,,,,,,,acolyte_level_of_flay
base,Minion Area and Damage,101,Affix Shard,945,,,,,,,minion_area_and_damage
base,Doppelganger's Mimicry Reforged,101,Affix Shard,946,,,,,,,doppelgangers_mimicry_reforged
base,Doppelganger's Deception Reforged,101,Affix Shard,947,,,,,,,doppelgangers_deception_reforged
base,Doppelganger's Facade Reforged,101,Affix Shard,948,,,,,,,doppelgangers_facade_reforged
base,Abandoned Chitin of the Weaver Reforged,101,Affix Shard,949,,,,,,,abandoned_chitin_of_the_weaver_reforged
base,Abandoned Eyes of the Weaver Reforged,101,Affix Shard,950,,,,,,,abandoned_eyes_of_the_weaver_reforged
base,Apiarist's Comb Reforged,101,Affix Shard,953,,,,,,,apiarists_comb_reforged
base,Apiarist's Smoker Reforged,101,Affix Shard,954,,,,,,,apiarists_smoker_reforged
base,Apiarist's Suit Reforged,101,Affix Shard,955,,,,,,,apiarists_suit_reforged
base,Jormun's Feast Reforged,101,Affix Shard,956,,,,,,,jormuns_feast_reforged
base,Jormun's Hunger Reforged,101,Affix Shard,957,,,,,,,jormuns_hunger_reforged
base,Jormun's Thirst Reforged,101,Affix Shard,958,,,,,,,jormuns_thirst_reforged
base,Keplahan's Cryolith Reforged,101,Affix Shard,959,,,,,,,keplahans_cryolith_reforged
base,Keplahan's Pyrolith Reforged,101,Affix Shard,960,,,,,,,keplahans_pyrolith_reforged
base,Kuzon's Fury Reforged,101,Affix Shard,961,,,,,,,kuzons_fury_reforged
base,Kuzon's Guise Reforged,101,Affix Shard,962,,,,,,,kuzons_guise_reforged
base,Rogue Level of Bladestorm,101,Affix Shard,1090,,,,,,,rogue_level_of_bladestorm
base,Rogue Level of Shadow Rend,101,Affix Shard,1091,,,,,,,rogue_level_of_shadow_rend
base,Sentinel Shield Throw converted to Void,101,Affix Shard,1110,,,,,,,sentinel_shield_throw_converted_to_void
base,Rune of Shattering,102,Rune,0,,,,rune_of_shattering.png,https://lastepoch.tunklab.com/img/item/rune_of_shattering.png,assets/items/base/rune_of_shattering.png,rune_of_shattering
base,Rune of Refinement,102,Rune,1,,,,rune_of_refinement.png,https://lastepoch.tunklab.com/img/item/rune_of_refinement.png,assets/items/base/rune_of_refinement.png,rune_of_refinement
base,Rune of Removal,102,Rune,2,,,,rune_of_removal.png,https://lastepoch.tunklab.com/img/item/rune_of_removal.png,assets/items/base/rune_of_removal.png,rune_of_removal
